1	295.0456	18.1951	1	100	2019	2	4	0
2	295.0456	18.1951	1	100	2019	2	4	0
3	295.0456	18.1951	1	100	2019	2	4	0
4	295.0456	18.1951	1	100	2019	2	4	0
5	295.0456	18.1951	1	100	2019	2	4	0
6	295.0456	18.1951	1	100	2019	2	4	0
7	295.0456	18.1951	1	100	2019	2	4	0
8	295.0456	18.1951	1	100	2019	2	4	0
9	295.0456	18.1951	1	100	2019	2	4	0
10	295.0456	18.1951	1	100	2019	2	4	0
11	295.011888	18.316191	1	100	2019	2	4	0
12	295.011888	18.316191	1	100	2019	2	4	0
13	295.011888	18.316191	1	100	2019	2	4	0
14	295.011888	18.316191	1	100	2019	2	4	0
15	295.011888	18.316191	1	100	2019	2	4	0
16	295.011888	18.316191	1	100	2019	2	4	0
17	295.011888	18.316191	1	100	2019	2	4	0
18	295.011888	18.316191	1	100	2019	2	4	0
19	295.011888	18.316191	1	100	2019	2	4	0
20	295.011888	18.316191	1	100	2019	2	4	0
